antibiotic,CDS
tobramycin,NZ_JAIPVO010000022.1_147
tobramycin,NZ_JAIPVO010000125.1_1
tobramycin,NZ_JAIPVO010000127.1_3
tobramycin,NZ_JAIPVO010000315.1_1
tobramycin,NZ_JAIPVO010000369.1_1
tobramycin,NZ_JAIPVP010000001.1_206
tobramycin,NZ_JAIQJJ010000023.1_1
tobramycin,NZ_JAIQKB010000038.1_13
tobramycin,NZ_JAIQKJ010000002.1_704
tobramycin,NZ_JAIQKQ010000030.1_5
tobramycin,NZ_JAIQKV010000009.1_160
tobramycin,NZ_JAIQKZ010000002.1_145
tobramycin,NZ_JAIQKZ010000004.1_79
tobramycin,NZ_JAIQKZ010000005.1_6
tobramycin,NZ_JAIQLF010000009.1_152
tobramycin,NZ_JAIVGE010000015.1_98
tobramycin,NZ_JAIVGE010000018.1_161
tobramycin,NZ_JAIVGE010000022.1_2
tobramycin,NZ_JAIVGE010000044.1_13
tobramycin,NZ_JAIVGE010000055.1_3
tobramycin,NZ_JAIVGE010000055.1_4
tobramycin,NZ_JAIVGE010000057.1_6
tobramycin,NZ_JAIWRE010000008.1_2
tobramycin,NZ_JAIWRW010000002.1_457
tobramycin,NZ_JAIWRW010000002.1_458
tobramycin,NZ_JAIWRW010000002.1_464
tobramycin,NZ_JAIWVN010000018.1_28
tobramycin,NZ_JAIWVN010000043.1_1
tobramycin,NZ_JAIWVN010000043.1_5
tobramycin,NZ_JAIWVN010000194.1_5
tobramycin,NZ_JAIWVN010000271.1_7
tobramycin,NZ_JAIWVN010000280.1_1
tobramycin,NZ_JAIWVN010000324.1_7
tobramycin,NZ_JAIWVN010000326.1_1
tobramycin,NZ_JAIWVN010000326.1_2
tobramycin,NZ_JAIWVN010000326.1_3
tobramycin,NZ_JAIWVN010000326.1_4
tobramycin,NZ_JAIWVN010000427.1_8
tobramycin,NZ_JAIWVN010000603.1_3
tobramycin,NZ_JAIWVN010000603.1_4
tobramycin,NZ_JAIWVN010000644.1_4
tobramycin,NZ_JAIWVN010000665.1_1
tobramycin,NZ_JAIWVN010000805.1_3
tobramycin,NZ_JAIWVN010000942.1_1
tobramycin,NZ_JAIWWC010000013.1_165
tobramycin,NZ_JAIWWC010000013.1_3
tobramycin,NZ_JAIWWC010000047.1_18
tobramycin,NZ_JAIWWC010000053.1_1
tobramycin,NZ_JAIZDU010000113.1_1
tobramycin,NZ_JAIZDV010000121.1_1
tobramycin,NZ_JAIZDW010000071.1_1
tobramycin,NZ_JAIZEC010000130.1_1
tobramycin,NZ_JAIZEH010000067.1_12
tobramycin,NZ_JAIZEH010000157.1_65
tobramycin,NZ_JAIZEH010000246.1_1
tobramycin,NZ_JAIZEH010000269.1_3
tobramycin,NZ_JAJAUC010000009.1_1
tobramycin,NZ_JAJBHR010000001.1_1347
tobramycin,NZ_JAJBHR010000001.1_2440
tobramycin,NZ_JAJBHR010000001.1_2562
tobramycin,NZ_JAJBHR010000001.1_3260
tobramycin,NZ_JAJBHR010000001.1_4183
tobramycin,NZ_JAJBHR010000001.1_4486
tobramycin,NZ_JAJBHR010000001.1_4983
tobramycin,NZ_JAJBHR010000001.1_5399
tobramycin,NZ_JAJBHR010000001.1_695
tobramycin,NZ_JAJBHR010000001.1_810
tobramycin,NZ_JAJBHR010000001.1_811
tobramycin,NZ_JAJDFC010000049.1_47
tobramycin,NZ_JAJDQE010000018.1_1
tobramycin,NZ_JAJDQH010000023.1_56
tobramycin,NZ_JAJDQI010000086.1_1
tobramycin,NZ_JAJDQQ010000032.1_32
tobramycin,NZ_JAJDQV010000007.1_280
tobramycin,NZ_JAJDQX010000005.1_146
tobramycin,NZ_JAJDRI010000111.1_1
tobramycin,NZ_JAJDRM010000020.1_105
tobramycin,NZ_JAJDRP010000024.1_46
tobramycin,NZ_JAJDRP010000061.1_1
tobramycin,NZ_JAJDRQ010000001.1_447
tobramycin,NZ_JAJDRT010000021.1_20
tobramycin,NZ_JAJDRT010000021.1_29
tobramycin,NZ_JAJDRT010000021.1_30
tobramycin,NZ_JAJDRT010000021.1_41
tobramycin,NZ_JAJDRV010000016.1_18
tobramycin,NZ_JAJDRY010000047.1_1
tobramycin,NZ_JAJDRZ010000006.1_77
tobramycin,NZ_JAJDSN010000350.1_2
tobramycin,NZ_JAJDSP010000001.1_145
tobramycin,NZ_JAJFEZ010000128.1_1
tobramycin,NZ_JAJFEZ010000133.1_1
tobramycin,NZ_JAJJIF010000105.1_63
tobramycin,NZ_JAJJQH010000054.1_32
tobramycin,NZ_JAJPFR010000084.1_1
tobramycin,NZ_JAJPKW010000006.1_216
tobramycin,NZ_JAJPKZ010000017.1_87
tobramycin,NZ_JAJPLN010000005.1_327
tobramycin,NZ_JAJPLN010000007.1_68
tobramycin,NZ_JAJPLQ010000007.1_247
tobramycin,NZ_JAJPLU010000123.1_9
tobramycin,NZ_JAJPLU010000135.1_6
tobramycin,NZ_JAJPLU010000189.1_1
tobramycin,NZ_JAJPLX010000011.1_19
tobramycin,NZ_JAJPLZ010000006.1_153
tobramycin,NZ_JAJPMM010000016.1_7
tobramycin,NZ_JAJPMM010000019.1_112
tobramycin,NZ_JAJPMM010000048.1_1
tobramycin,NZ_JAJPMN010000021.1_1
tobramycin,NZ_JAJPMW010000002.1_258
tobramycin,NZ_JAJPMY010000015.1_100
tobramycin,NZ_JAJPMZ010000002.1_112
tobramycin,NZ_JAJPNN010000008.1_92
tobramycin,NZ_JAJPSF010000064.1_20
tobramycin,NZ_JAJPSF010000146.1_80
tobramycin,NZ_JAJPTB010000134.1_47
tobramycin,NZ_JAJPTF010000089.1_60
tobramycin,NZ_JAJPTF010000114.1_1
tobramycin,NZ_JAJPTF010000181.1_1
tobramycin,NZ_JAJRGX010000140.1_1
tobramycin,NZ_JAJTWK010000168.1_1
tobramycin,NZ_JAJTWL010000042.1_231
tobramycin,NZ_JAKEVX010000074.1_10
tobramycin,NZ_JAKFGK010000001.1_1881
tobramycin,NZ_JAKGDP010000010.1_5
tobramycin,NZ_JAKGDR010000009.1_174
tobramycin,NZ_JAKGDU010000006.1_188
tobramycin,NZ_JAKGUV010000014.1_27
tobramycin,NZ_JAKGVH010000009.1_33
tobramycin,NZ_JAKGVH010000014.1_29
tobramycin,NZ_JAKGVH010000022.1_50
tobramycin,NZ_JAKKZY010000136.1_4
tobramycin,NZ_JAKKZZ010000030.1_52
tobramycin,NZ_JAKLAB010000202.1_20
tobramycin,NZ_JAKLAF010000122.1_8
tobramycin,NZ_JAKLAF010000149.1_1
tobramycin,NZ_JAKLAF010000149.1_20
tobramycin,NZ_JAKLAG010000138.1_1
tobramycin,NZ_JAKLAK010000001.1_334
tobramycin,NZ_JAKLAK010000002.1_513
tobramycin,NZ_JAKLAK010000015.1_1
tobramycin,NZ_JAKLAL010000014.1_84
tobramycin,NZ_JAKMHA010000158.1_6
tobramycin,NZ_JAKMHA010000312.1_6
tobramycin,NZ_JAKVDJ010000002.1_21
tobramycin,NZ_JAKVDJ010000002.1_388
tobramycin,NZ_JAKZJY010000016.1_35
tobramycin,NZ_JALHAW010000023.1_8
tobramycin,NZ_JALIIC010000011.1_151
tobramycin,NZ_JALJAI010000004.1_59
tobramycin,NZ_JALJAI010000004.1_60
tobramycin,NZ_JALJAI010000050.1_10
tobramycin,NZ_JALJAI010000050.1_39
tobramycin,NZ_JALJAI010000056.1_13
tobramycin,NZ_JALJAI010000056.1_17
tobramycin,NZ_JALJAI010000082.1_1
tobramycin,NZ_JALJAI010000082.1_3
tobramycin,NZ_JALJAI010000082.1_7
tobramycin,NZ_JALJAI010000082.1_8
tobramycin,NZ_JALJAI010000095.1_32
tobramycin,NZ_JALJAI010000132.1_3
tobramycin,NZ_JALJAI010000163.1_1
tobramycin,NZ_JALJAI010000177.1_11
tobramycin,NZ_JALJAI010000180.1_11
tobramycin,NZ_JALJAI010000207.1_14
tobramycin,NZ_JALJAI010000218.1_3
tobramycin,NZ_JALJAI010000219.1_7
tobramycin,NZ_JALJAI010000421.1_1
tobramycin,NZ_JALJAI010000439.1_1
tobramycin,NZ_JALJAI010000455.1_2
tobramycin,NZ_JALJOC010000012.1_63
tobramycin,NZ_JALJOE010000009.1_142
tobramycin,NZ_JALJOE010000016.1_39
tobramycin,NZ_JALKGK010000003.1_353
tobramycin,NZ_JALKGK010000003.1_362
tobramycin,NZ_JALKGN010000007.1_26
tobramycin,NZ_JALKHP010000063.1_3
tobramycin,NZ_JALLCC010000006.1_91
tobramycin,NZ_JALLCK010000032.1_72
tobramycin,NZ_JALLCK010000035.1_25
tobramycin,NZ_JALLCK010000054.1_8
tobramycin,NZ_JALLDU010000013.1_2
tobramycin,NZ_JALLDU010000031.1_74
tobramycin,NZ_JALLDX010000013.1_1
tobramycin,NZ_JALLDX010000040.1_35
tobramycin,NZ_JALLGX010000013.1_1
tobramycin,NZ_JALLGZ010000014.1_1
tobramycin,NZ_JALLGZ010000019.1_1
tobramycin,NZ_JALLGZ010000036.1_6
tobramycin,NZ_JALLGZ010000036.1_9
tobramycin,NZ_JALLGZ010000047.1_2
tobramycin,NZ_JALPNK010000006.1_359
tobramycin,NZ_JALPNK010000006.1_360
tobramycin,NZ_JAMDFM010000025.1_80
tobramycin,NZ_JAMDFM010000230.1_1
tobramycin,NZ_JAMJQB010000155.1_1
tobramycin,NZ_JAMJQC010000095.1_1
tobramycin,NZ_JAMJQC010000108.1_2
tobramycin,NZ_JAMJQC010000171.1_1
tobramycin,NZ_JAMJQC010000193.1_1
tobramycin,NZ_JAMJWV010000222.1_2
tobramycin,NZ_JAMJWV010000799.1_1
tobramycin,NZ_JAMKDW010000040.1_3
tobramycin,NZ_JAMKOO010000021.1_28
tobramycin,NZ_JAMKOP010000116.1_10
tobramycin,NZ_JAMKXN010000073.1_1
tobramycin,NZ_JAMKXS010000001.1_357
tobramycin,NZ_JAMKXU010000005.1_326
tobramycin,NZ_JAMKXU010000029.1_1
tobramycin,NZ_JAMKXX010000014.1_160
tobramycin,NZ_JAMKXX010000026.1_19
tobramycin,NZ_JAMKYC010000009.1_240
tobramycin,NZ_JAMKYC010000014.1_174
tobramycin,NZ_JAMKYC010000030.1_22
tobramycin,NZ_JAMKYD010000059.1_1
tobramycin,NZ_JAMKYE010000020.1_106
tobramycin,NZ_JAMOGA010000036.1_12
tobramycin,NZ_JAMOGA010000036.1_13
tobramycin,NZ_JAMOGK020000117.1_1
tobramycin,NZ_JAMOGL010000018.1_110
tobramycin,NZ_JAMOGN010000007.1_260
tobramycin,NZ_JAMOGP010000028.1_2
tobramycin,NZ_JAMOHA010000057.1_1
tobramycin,NZ_JAMOHC020000235.1_1
tobramycin,NZ_JAMOHC020000449.1_3
tobramycin,NZ_JAMOHC020000540.1_1
tobramycin,NZ_JAMOHC020000541.1_2
tobramycin,NZ_JAMOHC020000658.1_1
tobramycin,NZ_JAMOHD020000348.1_1
tobramycin,NZ_JAMPJH010000032.1_26
tobramycin,NZ_JAMPJR010000137.1_1
tobramycin,NZ_JAMQYG010000004.1_91
tobramycin,NZ_JAMQYG010000023.1_9
tobramycin,NZ_JAMQYG010000271.1_1
tobramycin,NZ_JAMQYG010000306.1_1
tobramycin,NZ_JAMRYN010000042.1_1
tobramycin,NZ_JAMRYY010000002.1_604
tobramycin,NZ_JAMRYY010000002.1_606
tobramycin,NZ_JAMRYY010000002.1_607
tobramycin,NZ_JAMRYY010000002.1_610
tobramycin,NZ_JAMRYY010000002.1_612
tobramycin,NZ_JAMRYY010000002.1_645
tobramycin,NZ_JAMSGR010000001.1_277
tobramycin,NZ_JAMSGT010000003.1_653
tobramycin,NZ_JAMSHB010000113.1_6
tobramycin,NZ_JAMSLJ010000001.1_72
tobramycin,NZ_JAMSLL010000041.1_24
tobramycin,NZ_JAMXFL010000002.1_277
tobramycin,NZ_JAMYAV010000015.1_82
tobramycin,NZ_JAMYAV010000057.1_1
tobramycin,NZ_JAMYBC010000015.1_138
tobramycin,NZ_JAMYBD010000005.1_111
tobramycin,NZ_JANATH010000018.1_74
tobramycin,NZ_JANAWV010000012.1_95
tobramycin,NZ_JANAWV010000055.1_1
tobramycin,NZ_JANGZV010000027.1_66
tobramycin,NZ_JANGZV010000031.1_92
tobramycin,NZ_JANGZV010000033.1_160
tobramycin,NZ_JANGZV010000034.1_509
tobramycin,NZ_JANGZV010000041.1_120
tobramycin,NZ_JANGZW010000019.1_90
tobramycin,NZ_JANGZW010000034.1_79
tobramycin,NZ_JANGZW010000034.1_91
tobramycin,NZ_JANGZW010000038.1_227
tobramycin,NZ_JANGZW010000043.1_158
tobramycin,NZ_JANGZW010000043.1_162
tobramycin,NZ_JANGZW010000048.1_115
tobramycin,NZ_JANGZX010000009.1_196
tobramycin,NZ_JANGZX010000010.1_40
tobramycin,NZ_JANGZX010000010.1_46
tobramycin,NZ_JANGZX010000010.1_56
tobramycin,NZ_JANGZX010000010.1_59
tobramycin,NZ_JANGZX010000011.1_3
tobramycin,NZ_JANGZX010000011.1_5
tobramycin,NZ_JANGZX010000012.1_50
tobramycin,NZ_JANGZX010000013.1_111
tobramycin,NZ_JANGZX010000013.1_122
tobramycin,NZ_JANGZX010000013.1_123
tobramycin,NZ_JANGZX010000013.1_126
tobramycin,NZ_JANGZX010000013.1_164
tobramycin,NZ_JANGZX010000013.1_168
tobramycin,NZ_JANGZX010000013.1_17
tobramycin,NZ_JANGZX010000013.1_20
tobramycin,NZ_JANGZX010000013.1_52
tobramycin,NZ_JANGZX010000013.1_90
tobramycin,NZ_JANGZX010000018.1_20
tobramycin,NZ_JANGZX010000019.1_124
tobramycin,NZ_JANGZX010000019.1_134
tobramycin,NZ_JANGZX010000019.1_254
tobramycin,NZ_JANGZX010000019.1_31
tobramycin,NZ_JANGZX010000019.1_372
tobramycin,NZ_JANGZX010000019.1_76
tobramycin,NZ_JANGZX010000021.1_11
tobramycin,NZ_JANGZX010000022.1_103
tobramycin,NZ_JANGZX010000022.1_114
tobramycin,NZ_JANGZX010000022.1_116
tobramycin,NZ_JANGZX010000022.1_146
tobramycin,NZ_JANGZX010000022.1_149
tobramycin,NZ_JANGZX010000022.1_152
tobramycin,NZ_JANGZX010000022.1_153
tobramycin,NZ_JANGZX010000022.1_154
tobramycin,NZ_JANGZX010000022.1_156
tobramycin,NZ_JANGZX010000022.1_163
tobramycin,NZ_JANGZX010000022.1_173
tobramycin,NZ_JANGZX010000022.1_310
tobramycin,NZ_JANGZX010000022.1_314
tobramycin,NZ_JANGZX010000022.1_335
tobramycin,NZ_JANGZX010000022.1_363
tobramycin,NZ_JANGZX010000022.1_368
tobramycin,NZ_JANGZX010000023.1_43
tobramycin,NZ_JANGZX010000023.1_47
tobramycin,NZ_JANGZX010000023.1_7
tobramycin,NZ_JANGZX010000024.1_115
tobramycin,NZ_JANGZX010000024.1_116
tobramycin,NZ_JANGZX010000024.1_117
tobramycin,NZ_JANGZX010000024.1_125
tobramycin,NZ_JANGZX010000024.1_132
tobramycin,NZ_JANGZX010000024.1_134
tobramycin,NZ_JANGZX010000024.1_178
tobramycin,NZ_JANGZX010000024.1_195
tobramycin,NZ_JANGZX010000024.1_253
tobramycin,NZ_JANGZX010000024.1_44
tobramycin,NZ_JANGZX010000024.1_45
tobramycin,NZ_JANGZX010000024.1_97
tobramycin,NZ_JANGZX010000024.1_98
tobramycin,NZ_JANGZX010000035.1_73
tobramycin,NZ_JANGZX010000038.1_148
tobramycin,NZ_JANGZX010000044.1_122
tobramycin,NZ_JANGZX010000046.1_49
tobramycin,NZ_JANHFG010000001.1_1318
tobramycin,NZ_JANHFG010000001.1_1320
tobramycin,NZ_JANHFG010000001.1_189
tobramycin,NZ_JANHFG010000001.1_62
tobramycin,NZ_JANHFG010000001.1_6203
tobramycin,NZ_JANHFG010000001.1_694
tobramycin,NZ_JANTQS010000005.1_108
tobramycin,NZ_JANTQS010000005.1_120
tobramycin,NZ_JANTQS010000005.1_126
tobramycin,NZ_JANTQW010000002.1_398
tobramycin,NZ_JANUWV010000122.1_10
tobramycin,NZ_JANUWV010000164.1_2
tobramycin,NZ_JANUWV010000164.1_3
tobramycin,NZ_JANUWV010000164.1_4
tobramycin,NZ_JANUWV010000164.1_8
tobramycin,NZ_JANUXE010000007.1_64
tobramycin,NZ_JANVBH010000090.1_1
tobramycin,NZ_JANVBO010000073.1_1
tobramycin,NZ_JANZNK010000030.1_76
tobramycin,NZ_JANZNL010000033.1_64
tobramycin,NZ_JANZNL010000038.1_65
tobramycin,NZ_JANZNO010000010.1_145
tobramycin,NZ_JANZNO010000028.1_35
tobramycin,NZ_JAOCZX010000162.1_1
tobramycin,NZ_JAOCZZ010000154.1_7
tobramycin,NZ_JAODBV010000002.1_150
tobramycin,NZ_JAODBV010000002.1_66
tobramycin,NZ_JAODBV010000005.1_28
tobramycin,NZ_JAODXQ010000025.1_1
tobramycin,NZ_JAOECC010000002.1_100
tobramycin,NZ_JAOECC010000002.1_105
tobramycin,NZ_JAOECC010000002.1_106
tobramycin,NZ_JAOECC010000002.1_108
tobramycin,NZ_JAOECC010000002.1_110
tobramycin,NZ_JAOECC010000002.1_112
tobramycin,NZ_JAOECC010000002.1_113
tobramycin,NZ_JAOECC010000002.1_114
tobramycin,NZ_JAOECC010000002.1_115
tobramycin,NZ_JAOECC010000002.1_117
tobramycin,NZ_JAOECC010000002.1_120
tobramycin,NZ_JAOECC010000002.1_121
tobramycin,NZ_JAOECC010000002.1_122
tobramycin,NZ_JAOECC010000002.1_123
tobramycin,NZ_JAOECC010000002.1_124
tobramycin,NZ_JAOECC010000002.1_126
tobramycin,NZ_JAOECC010000002.1_98
tobramycin,NZ_JAOECC010000076.1_1
tobramycin,NZ_JAOPFM010000186.1_1
tobramycin,NZ_JAOUTE010000007.1_155
tobramycin,NZ_JAOUTK010000025.1_7
tobramycin,NZ_JAOUTL010000026.1_25
tobramycin,NZ_JAOXFT010000056.1_1
tobramycin,NZ_JAOXGQ010000023.1_125
tobramycin,NZ_JAOXGQ010000025.1_66
tobramycin,NZ_JAOXGY010000008.1_44
tobramycin,NZ_JAOXKB010000008.1_133
tobramycin,NZ_JAOXKB010000046.1_20
tobramycin,NZ_JAOXKD010000056.1_29
tobramycin,NZ_JAOXKE010000010.1_109
tobramycin,NZ_JAOXKF010000007.1_50
tobramycin,NZ_JAOXKH010000028.1_26
tobramycin,NZ_JAOXKH010000070.1_6
tobramycin,NZ_JAOXKH010000098.1_1
tobramycin,NZ_JAOXKH010000100.1_1
tobramycin,NZ_JAOXKI010000002.1_85
tobramycin,NZ_JAOXKJ010000030.1_11
tobramycin,NZ_JAOXKM010000029.1_37
tobramycin,NZ_JAOXKP010000018.1_7
tobramycin,NZ_JAOXKP010000075.1_3
tobramycin,NZ_JAOXKP010000114.1_1
tobramycin,NZ_JAOXKQ010000060.1_1
tobramycin,NZ_JAOXKR010000034.1_23
tobramycin,NZ_JAOXKS010000013.1_102
tobramycin,NZ_JAOXKT010000032.1_56
tobramycin,NZ_JAOXKY010000008.1_161
tobramycin,NZ_JAOXKZ010000001.1_169
tobramycin,NZ_JAOXLA010000013.1_149
tobramycin,NZ_JAOXLA010000057.1_3
tobramycin,NZ_JAOXLA010000057.1_4
tobramycin,NZ_JAOXLB010000001.1_547
tobramycin,NZ_JAOXLG010000025.1_76
tobramycin,NZ_JAOXLH010000045.1_2
tobramycin,NZ_JAOXLH010000093.1_17
tobramycin,NZ_JAOXLJ010000051.1_1
tobramycin,NZ_JAOXLK010000022.1_87
tobramycin,NZ_JAOXLK010000042.1_37
tobramycin,NZ_JAOXLK010000047.1_1
tobramycin,NZ_JAOXOH010000011.1_115
tobramycin,NZ_JAOXOI010000068.1_9
tobramycin,NZ_JAOXOK010000009.1_92
tobramycin,NZ_JAOXOL010000003.1_159
tobramycin,NZ_JAOXOL010000011.1_200
tobramycin,NZ_JAOXOL010000030.1_1
tobramycin,NZ_JAOXON010000023.1_12
tobramycin,NZ_JAOXOP010000035.1_9
tobramycin,NZ_JAOXOP010000048.1_4
tobramycin,NZ_JAOXOQ010000006.1_141
tobramycin,NZ_JAOXOQ010000015.1_69
tobramycin,NZ_JAOXOU010000015.1_24
tobramycin,NZ_JAOXOU010000017.1_1
tobramycin,NZ_JAOXOU010000054.1_8
tobramycin,NZ_JAOXOU010000067.1_1
tobramycin,NZ_JAOXOU010000083.1_1
tobramycin,NZ_JAOXOW010000066.1_10
tobramycin,NZ_JAOXOW010000117.1_2
tobramycin,NZ_JAOXOX010000002.1_1
tobramycin,NZ_JAOXOX010000009.1_106
tobramycin,NZ_JAOXPE010000033.1_1
tobramycin,NZ_JAOXPE010000055.1_34
tobramycin,NZ_JAOXPE010000057.1_1
tobramycin,NZ_JAOXPE010000058.1_1
tobramycin,NZ_JAOXPE010000061.1_1
tobramycin,NZ_JAOXPE010000089.1_1
tobramycin,NZ_JAOXPE010000100.1_3
tobramycin,NZ_JAOXPI010000026.1_46
tobramycin,NZ_JAOXPJ010000046.1_1
tobramycin,NZ_JAOXPK010000054.1_11
tobramycin,NZ_JAOXPM010000001.1_27
tobramycin,NZ_JAOXPQ010000050.1_40
tobramycin,NZ_JAOXPQ010000063.1_27
tobramycin,NZ_JAOXPQ010000093.1_2
tobramycin,NZ_JAOXPR010000018.1_4
tobramycin,NZ_JAOXPR010000022.1_5
tobramycin,NZ_JAOXPR010000054.1_12
tobramycin,NZ_JAOXPR010000060.1_1
tobramycin,NZ_JAOXPR010000064.1_36
tobramycin,NZ_JAOXPR010000289.1_1
tobramycin,NZ_JAOXPY010000008.1_311
tobramycin,NZ_JAOXPY010000032.1_1
tobramycin,NZ_JAOXQE010000061.1_3
tobramycin,NZ_JAOXQF010000026.1_1
tobramycin,NZ_JAOXQI010000005.1_191
tobramycin,NZ_JAOXQK010000018.1_126
tobramycin,NZ_JAOXQQ010000086.1_3
tobramycin,NZ_JAOXQT010000033.1_39
tobramycin,NZ_JAOXQV010000042.1_10
tobramycin,NZ_JAOXRA010000007.1_276
tobramycin,NZ_JAOXRC010000027.1_31
tobramycin,NZ_JAOYTE010000043.1_44
tobramycin,NZ_JAOYTE010000044.1_238
tobramycin,NZ_JAPCHN010000029.1_59
tobramycin,NZ_JAPCHN010000079.1_2
tobramycin,NZ_JAPCIG010000057.1_8
tobramycin,NZ_JAPCSS010000003.1_2
tobramycin,NZ_JAPCST010000028.1_36
tobramycin,NZ_JAPCSY010000008.1_67
tobramycin,NZ_JAPCTC010000024.1_2
tobramycin,NZ_JAPCTC010000063.1_2
tobramycin,NZ_JAPCUD010000032.1_1
tobramycin,NZ_JAPCUH010000028.1_1
tobramycin,NZ_JAPCUK010000009.1_23
tobramycin,NZ_JAPCUP010000044.1_1
tobramycin,NZ_JAPCUW010000002.1_118
tobramycin,NZ_JAPCUW010000052.1_1
tobramycin,NZ_JAPCUW010000062.1_1
tobramycin,NZ_JAPCUW010000074.1_1
tobramycin,NZ_JAPCUW010000077.1_12
tobramycin,NZ_JAPCUW010000095.1_4
tobramycin,NZ_JAPCVF010000024.1_63
tobramycin,NZ_JAPCVF010000024.1_72
tobramycin,NZ_JAPCVG010000045.1_195
tobramycin,NZ_JAPCVJ010000042.1_13
tobramycin,NZ_JAPEVD010000003.1_532
tobramycin,NZ_JAPEVD010000004.1_320
tobramycin,NZ_JAPEVE010000027.1_71
tobramycin,NZ_JAPEVE010000038.1_1
tobramycin,NZ_JAPEVJ010000029.1_1
tobramycin,NZ_JAPEVJ010000084.1_198
tobramycin,NZ_JAPHNN010000008.1_1
tobramycin,NZ_JAPHNN010000028.1_99
tobramycin,NZ_JAPHNN010000111.1_2
tobramycin,NZ_JAPHVX010000034.1_47
tobramycin,NZ_JAPHVX010000034.1_48
tobramycin,NZ_JAPHVX010000034.1_50
tobramycin,NZ_JAPHVX010000034.1_61
tobramycin,NZ_JAPHVX010000071.1_7
tobramycin,NZ_JAPHVX010000076.1_12
tobramycin,NZ_JAPHVX010000167.1_64
tobramycin,NZ_JAPHVX010000167.1_67
tobramycin,NZ_JAPHVX010000178.1_79
tobramycin,NZ_JAPHVX010000218.1_48
tobramycin,NZ_JAPKME010000011.1_165
tobramycin,NZ_JAPKME010000011.1_166
tobramycin,NZ_JAPKME010000011.1_168
tobramycin,NZ_JAPKME010000011.1_177
tobramycin,NZ_JAPKME010000011.1_178
tobramycin,NZ_JAPKME010000011.1_179
tobramycin,NZ_JAPMIH010000050.1_1
tobramycin,NZ_JAPNKZ010000113.1_1
tobramycin,NZ_JAPWKL010000031.1_1
tobramycin,NZ_JAPWKL010000041.1_1
tobramycin,NZ_JAPWKL010000049.1_3
tobramycin,NZ_JAPWKN010000061.1_1
tobramycin,NZ_JAPWKO010000013.1_1
tobramycin,NZ_JAPWKP010000045.1_2
tobramycin,NZ_JAPWKP010000076.1_1
tobramycin,NZ_JAPWKS020000001.1_3273
tobramycin,NZ_JAPWKS020000004.1_17
tobramycin,NZ_JAPWKS020000004.1_32
tobramycin,NZ_JAPWKY010000005.1_3
tobramycin,NZ_JAPWKY010000019.1_101
tobramycin,NZ_JAPWLE010000017.1_38
tobramycin,NZ_JAPWLF010000214.1_2
tobramycin,NZ_JAPWLF010000219.1_3
tobramycin,NZ_JAPWLF010000259.1_1
tobramycin,NZ_JAPWLF010000285.1_2
tobramycin,NZ_JAPWLF010000285.1_4
tobramycin,NZ_JAPWLF010000312.1_1
tobramycin,NZ_JAPWLF010000371.1_2
tobramycin,NZ_JAPWLF010000472.1_2
tobramycin,NZ_JAPWLF010000497.1_1
tobramycin,NZ_JAPWLF010000540.1_1
tobramycin,NZ_JAPWLF010000540.1_2
tobramycin,NZ_JAPWLF010000713.1_1
tobramycin,NZ_JAPWLH010000053.1_2
tobramycin,NZ_JAPWLH010000057.1_2
tobramycin,NZ_JAPWLH010000225.1_1
tobramycin,NZ_JAPWLH010000274.1_1
tobramycin,NZ_JAPWLH010000288.1_1
tobramycin,NZ_JAPWLH010000300.1_1
tobramycin,NZ_JAPWLH010000310.1_1
tobramycin,NZ_JAPWLH010000323.1_2
tobramycin,NZ_JAPWLH010000333.1_2
tobramycin,NZ_JAPWLH010000368.1_2
tobramycin,NZ_JAPWLK010000006.1_161
tobramycin,NZ_JAPWLK010000064.1_1
tobramycin,NZ_JAPWLN010000113.1_1
tobramycin,NZ_JAPZKE010000026.1_68
tobramycin,NZ_JAPZKE010000112.1_1
tobramycin,NZ_JAPZKE010000140.1_1
tobramycin,NZ_JAPZKG010000036.1_1
tobramycin,NZ_JAPZKN010000064.1_5
tobramycin,NZ_JAPZKP010000002.1_338
tobramycin,NZ_JAPZKR010000006.1_236
tobramycin,NZ_JAPZKS010000064.1_10
tobramycin,NZ_JAPZKU010000016.1_1
tobramycin,NZ_JAPZMG010000084.1_6
tobramycin,NZ_JAQNBM010000001.1_329
tobramycin,NZ_JAQNBM010000001.1_4918
tobramycin,NZ_JAQNBM010000001.1_5524
tobramycin,NZ_JAQNBM010000002.1_548
tobramycin,NZ_JAQRBG010000015.1_1
tobramycin,NZ_JAQRBG010000080.1_1
tobramycin,NZ_JARBHN010000045.1_14
tobramycin,NZ_JARCOA010000015.1_60
tobramycin,NZ_JARDUO010000006.1_415
tobramycin,NZ_JARDUP010000002.1_2541
tobramycin,NZ_JARDUV010000036.1_1
tobramycin,NZ_JARESC010000008.1_255
tobramycin,NZ_JARESC010000191.1_1
tobramycin,NZ_JARGMM010000182.1_1
tobramycin,NZ_JARGMM010000286.1_1
tobramycin,NZ_JARGMM010000286.1_3
tobramycin,NZ_JARTLQ010000359.1_1
tobramycin,NZ_JARTTE010000028.1_71
tobramycin,NZ_JARUOO010000413.1_1
tobramycin,NZ_JARUOO010000450.1_1
tobramycin,NZ_JARUOO010000620.1_1
tobramycin,NZ_JASDDY010000003.1_246
tobramycin,NZ_JASDDY010000006.1_376
